speaker_ID,sex,subset,length,origin_path
male22,M,train,130775,audio/newsqa-74ef7034d8104f938e4f2ecf51115852-c-0.wav
male5,M,train,130775,audio/squad-571c3e8cdd7acb1400e4c0a6-c-3.wav
male4,M,train,130775,audio/squad-5ad108f9645df0001a2d0a77-c-1.wav
male27,M,train,130775,audio/squad-5706094b52bb8914006897df-c-3.wav
female1,F,train,130775,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-11.wav
female12,F,train,130775,audio/newsqa-de11949212724aa2b8f4025646467506-c-5.wav
female27,F,train,130775,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#3-c-4.wav
female8,F,train,130775,audio/quac-C_98439b45914b420e81bef99afb657b71_0_q#3-c-3.wav
female2,F,train,130775,audio/quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#3-c-4.wav
female17,F,train,130775,audio/squad-5a3e307f378766001a0024d9-q-0.wav
male25,M,train,132261,audio/quac-C_620311268a6e4b9b8b319ded5e244ccd_0_q#8-c-6.wav
male8,M,train,132261,audio/squad-571097baa58dae1900cd6a9b-c-1.wav
male8,M,train,132261,audio/squad-5ad248f7d7d075001a428b8c-c-3.wav
male16,M,train,132261,audio/newsqa-ea656f481df14ac7ba4676c68a236caa-c-2.wav
male4,M,train,132261,audio/newsqa-a07f1726c6c94f0fa43dd3e391d716f6-c-0.wav
male27,M,train,132261,audio/quac-C_850d3bec308b443a818eb036ac01589b_0_q#6-c-5.wav
male27,M,train,132261,audio/squad-5706094b52bb8914006897df-c-4.wav
female20,F,train,132261,audio/squad-570d4e6cb3d812140066d66e-c-2.wav
female30,F,train,132261,audio/squad-5acf7dcf77cf76001a684f7c-q-0.wav
female29,F,train,132261,audio/squad-5ad03a8a77cf76001a686e84-c-3.wav
female29,F,train,132261,audio/squad-5ad03a8a77cf76001a686e84-c-5.wav
female8,F,train,132261,audio/quac-C_3e7c4d0e33504faeb7704c042414bc79_0_q#1-c-0.wav
female4,F,train,132261,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#5-c-15.wav
female4,F,train,132261,audio/quac-C_390c25aac4994794a0f2088998cb9c78_0_q#2-c-10.wav
female24,F,train,132261,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-2.wav
female2,F,train,132261,audio/quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#3-c-3.wav
female17,F,train,132261,audio/squad-5728659f4b864d190016498d-q-0.wav
male25,M,train,133747,audio/quac-C_620311268a6e4b9b8b319ded5e244ccd_0_q#8-c-4.wav
male3,M,train,133747,audio/newsqa-4381a993d0eb42dfbfdac82a9810c4ed-c-7.wav
male22,M,train,133747,audio/quac-C_b7110139f6434af1a640af0396ead0c0_1_q#1-c-12.wav
male6,M,train,133747,audio/newsqa-eb1874892fb548df93b1a1a61cb72b3b-c-4.wav
female8,F,train,133747,audio/newsqa-f71433833cb84eb4b23c1e0985a47cbc-c-1.wav
female17,F,train,133747,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-3.wav
female22,F,train,133747,audio/squad-572815d9ff5b5019007d9cbe-c-5.wav
male25,M,train,135234,audio/squad-572ff86004bcaa1900d76f66-c-3.wav
male19,M,train,135234,audio/quac-C_6ddf50a14de94ac9991786264f48a22f_0_q#5-c-3.wav
male24,M,train,135234,audio/quac-C_004c14b6267243c39f204d73fbdc073f_0_q#5-c-1.wav
male5,M,train,135234,audio/quac-C_b3593a311e214ef093508b97309cb905_0_q#1-c-9.wav
female11,F,train,135234,audio/quac-C_8f1052a909924795a456beaa053ffe22_0_q#6-c-9.wav
female30,F,train,135234,audio/quac-C_25aefa033eb6467eaa1387cbee0e692b_1_q#3-c-4.wav
female29,F,train,135234,audio/quac-C_0735e63bb67b49b9897e540f109ec967_0_q#7-c-6.wav
female3,F,train,135234,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#0-c-7.wav
female27,F,train,135234,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#3-c-12.wav
male8,M,train,136720,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#1-c-4.wav
male18,M,train,136720,audio/squad-572a11663f37b31900478693-c-4.wav
male20,M,train,136720,audio/squad-5a6ce2ec4eec6b001a80a677-c-2.wav
male3,M,train,136720,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#0-c-7.wav
male26,M,train,136720,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-6.wav
male9,M,train,136720,audio/newsqa-2ff36d053bca4464a233578bdd1b87d4-c-7.wav
male2,M,train,136720,audio/squad-5ad5344b5b96ef001a10ab88-q-0.wav
male22,M,train,136720,audio/quac-C_b7110139f6434af1a640af0396ead0c0_1_q#1-c-2.wav
female12,F,train,136720,audio/quac-C_8141f2ac97ad45569ddd35b42821fea3_0_q#0-c-0.wav
female11,F,train,136720,audio/squad-5ad4bcc45b96ef001a109e9f-c-0.wav
female29,F,train,136720,audio/squad-5ad03a8a77cf76001a686e84-c-1.wav
female2,F,train,136720,audio/squad-5a893ce63b2508001a72a555-c-3.wav
female17,F,train,136720,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-5.wav
female9,F,train,136720,audio/newsqa-149b35c5571b4db598e4591455bddb73-c-1.wav
male10,M,train,138206,audio/quac-C_2d2ac28a31d340be94d43f908df1d65e_0_q#5-c-10.wav
male8,M,train,138206,audio/quac-C_0a189c86d79e42a5b87402ee6294542d_0_q#5-c-3.wav
male9,M,train,138206,audio/newsqa-2ff36d053bca4464a233578bdd1b87d4-c-3.wav
male9,M,train,138206,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#4-c-14.wav
male2,M,train,138206,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-c-1.wav
male22,M,train,138206,audio/quac-C_b7110139f6434af1a640af0396ead0c0_1_q#1-c-6.wav
male4,M,train,138206,audio/newsqa-c6f8209065f74ff08f87de51878ecd30-c-6.wav
female11,F,train,138206,audio/quac-C_1951db25f6204288ab8deda833d0c6de_0_q#5-c-0.wav
female5,F,train,138206,audio/squad-5a820ebf31013a001a33516c-c-1.wav
female4,F,train,138206,audio/squad-5ad40bd9604f3c001a400037-q-0.wav
female2,F,train,138206,audio/quac-C_898087a45105402ab04da342233b1341_1_q#6-c-3.wav
female2,F,train,138206,audio/squad-5a893ce63b2508001a72a555-c-1.wav
male10,M,train,139692,audio/quac-C_2d2ac28a31d340be94d43f908df1d65e_0_q#5-c-11.wav
male8,M,train,139692,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-8.wav
male18,M,train,139692,audio/quac-C_8ee764c07d4c4eb590a5b03449a0d771_1_q#8-c-10.wav
male2,M,train,139692,audio/squad-5ad3f5b0604f3c001a3ff9ac-c-2.wav
male23,M,train,139692,audio/newsqa-e42c33611549472dbff11f936c19d9bc-c-6.wav
male23,M,train,139692,audio/squad-572998673f37b319004784d5-c-0.wav
male30,M,train,139692,audio/quac-C_5f1391ffa7a941f79b95f2486767ec59_1_q#8-c-9.wav
female27,F,train,139692,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#10-c-6.wav
female27,F,train,139692,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#10-c-10.wav
female8,F,train,139692,audio/squad-571095a8a58dae1900cd6a76-c-3.wav
female4,F,train,139692,audio/newsqa-a9ecb9210f9c4d9cbde354cccf03c301-c-10.wav
female2,F,train,139692,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-13.wav
female17,F,train,139692,audio/squad-5725bbec271a42140099d0d2-c-3.wav
female28,F,train,139692,audio/quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-8.wav
female28,F,train,139692,audio/quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-10.wav
female22,F,train,139692,audio/quac-C_7caba58103d44db9a549c63600159c75_1_q#6-c-5.wav
male8,M,train,141178,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-0.wav
male9,M,train,141178,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#4-c-7.wav
male22,M,train,141178,audio/newsqa-74ef7034d8104f938e4f2ecf51115852-c-8.wav
male19,M,train,141178,audio/quac-C_6ddf50a14de94ac9991786264f48a22f_0_q#5-c-10.wav
female30,F,train,141178,audio/squad-5a8929e43b2508001a72a4db-c-0.wav
female4,F,train,141178,audio/quac-C_390c25aac4994794a0f2088998cb9c78_0_q#2-c-7.wav
male7,M,train,142664,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-14.wav
male18,M,train,142664,audio/quac-C_bf5f12e3c7f9449395465e8a85143afa_0_q#7-c-2.wav
male23,M,train,142664,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-17.wav
male4,M,train,142664,audio/newsqa-cfdf1a944a684ffd9889ec85b0d42568-c-1.wav
female30,F,train,142664,audio/quac-C_2c9aeb60169c4d519cea286706fac57a_1_q#4-c-2.wav
female28,F,train,142664,audio/quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-9.wav
male10,M,train,144150,audio/quac-C_9eeb108353bb49ce979844fb47b36ead_0_q#2-c-3.wav
male2,M,train,144150,audio/newsqa-20736af2456544138d249e48a5c029de-c-7.wav
male19,M,train,144150,audio/quac-C_6ddf50a14de94ac9991786264f48a22f_0_q#5-c-11.wav
male4,M,train,144150,audio/quac-C_c971a73b65594c458641689a033cfa99_1_q#5-c-11.wav
male27,M,train,144150,audio/newsqa-13d12f86109c440ea04d2db998fdcaa5-c-0.wav
female29,F,train,144150,audio/newsqa-f1bb199e517a432999c0465807f26f3b-c-2.wav
female14,F,train,144150,audio/squad-5727c94bff5b5019007d954e-c-1.wav
female8,F,train,144150,audio/squad-571095a8a58dae1900cd6a76-c-1.wav
female2,F,train,144150,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-3.wav
female17,F,train,144150,audio/squad-5acff00c77cf76001a6865b6-q-0.wav
female28,F,train,144150,audio/newsqa-ac73d205f26444cda42b27e1236e0ea7-c-0.wav
female28,F,train,144150,audio/squad-5ad2660dd7d075001a4291dc-c-0.wav
female22,F,train,144150,audio/squad-5ad4e4425b96ef001a10a573-c-3.wav
male8,M,train,145636,audio/squad-571097baa58dae1900cd6a9b-c-2.wav
male2,M,train,145636,audio/squad-572fe53104bcaa1900d76e6d-c-2.wav
male4,M,train,145636,audio/quac-C_c971a73b65594c458641689a033cfa99_1_q#5-c-1.wav
female8,F,train,145636,audio/newsqa-f71433833cb84eb4b23c1e0985a47cbc-c-5.wav
female8,F,train,145636,audio/squad-571095a8a58dae1900cd6a76-c-2.wav
female24,F,train,145636,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-11.wav
female17,F,train,145636,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-12.wav
male25,M,train,147122,audio/newsqa-1f980f275f3e4d189dd30cdac19cb606-c-0.wav
male18,M,train,147122,audio/squad-5ad3a16d604f3c001a3fe9e3-c-6.wav
male3,M,train,147122,audio/squad-57340d124776f419006617bf-c-3.wav
male2,M,train,147122,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-c-2.wav
male16,M,train,147122,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-8.wav
male16,M,train,147122,audio/squad-57299021af94a219006aa50b-c-0.wav
male24,M,train,147122,audio/squad-5ad15d77645df0001a2d18c1-c-5.wav
male4,M,train,147122,audio/quac-C_c971a73b65594c458641689a033cfa99_1_q#5-c-10.wav
male30,M,train,147122,audio/squad-5a3e307f378766001a0024d9-c-0.wav
female29,F,train,147122,audio/squad-5ad03a8a77cf76001a686e84-c-0.wav
female14,F,train,147122,audio/quac-C_68dd4a1f4dcc43109ff9c6b20dd9d462_0_q#3-c-3.wav
female4,F,train,147122,audio/newsqa-89415c45d0f840528a6a0ffd1eb08747-c-3.wav
female4,F,train,147122,audio/squad-5a8929e43b2508001a72a4db-q-0.wav
female24,F,train,147122,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-13.wav
female2,F,train,147122,audio/quac-C_898087a45105402ab04da342233b1341_1_q#6-c-0.wav
female9,F,train,147122,audio/newsqa-149b35c5571b4db598e4591455bddb73-c-4.wav
male18,M,train,148608,audio/quac-C_bf5f12e3c7f9449395465e8a85143afa_0_q#7-c-0.wav
male20,M,train,148608,audio/newsqa-0f36c8a2974b4b90965f8efe8e2b4aa9-c-1.wav
male3,M,train,148608,audio/squad-57332e48d058e614000b5765-c-6.wav
male16,M,train,148608,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-0.wav
male16,M,train,148608,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-1.wav
female30,F,train,148608,audio/quac-C_25aefa033eb6467eaa1387cbee0e692b_1_q#3-c-3.wav
female2,F,train,148608,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-1.wav
female9,F,train,148608,audio/quac-C_6c922ff8e4a340d9bf2b85558179fdde_0_q#4-c-11.wav
male7,M,train,150094,audio/squad-5ad0421177cf76001a686f15-c-1.wav
male20,M,train,150094,audio/newsqa-0f36c8a2974b4b90965f8efe8e2b4aa9-c-7.wav
male26,M,train,150094,audio/squad-5a82237d31013a001a335244-c-1.wav
male22,M,train,150094,audio/quac-C_b7110139f6434af1a640af0396ead0c0_1_q#1-c-15.wav
male24,M,train,150094,audio/newsqa-903369ea23b247259845820e45d1448d-c-7.wav
male4,M,train,150094,audio/quac-C_6c922ff8e4a340d9bf2b85558179fdde_0_q#5-c-2.wav
male30,M,train,150094,audio/squad-5ad0291f77cf76001a686c2a-q-0.wav
female5,F,train,150094,audio/quac-C_f675ed1288a84e5baf8ed56232446c5c_0_q#2-c-13.wav
female30,F,train,150094,audio/quac-C_25aefa033eb6467eaa1387cbee0e692b_1_q#3-c-7.wav
female4,F,train,150094,audio/quac-C_390c25aac4994794a0f2088998cb9c78_0_q#2-c-0.wav
female15,F,train,150094,audio/squad-5a6cb5c14eec6b001a80a628-c-1.wav
female9,F,train,150094,audio/quac-C_9648f70b45b94e1ab56eb171bed094c9_0_q#2-c-12.wav
female9,F,train,150094,audio/newsqa-149b35c5571b4db598e4591455bddb73-c-3.wav
male7,M,train,151580,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-2.wav
male18,M,train,151580,audio/quac-C_8ee764c07d4c4eb590a5b03449a0d771_1_q#8-c-4.wav
male18,M,train,151580,audio/newsqa-113f25f71ed1441a8ef2a438a8ebdace-c-3.wav
male26,M,train,151580,audio/squad-571cd5b1dd7acb1400e4c17c-c-0.wav
male16,M,train,151580,audio/quac-C_912832bc46a5451381275ef4f5c70a33_1_q#0-c-3.wav
male22,M,train,151580,audio/squad-5726db5add62a815002e92d4-c-0.wav
male23,M,train,151580,audio/squad-572998673f37b319004784d5-c-6.wav
female27,F,train,151580,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#3-c-0.wav
female8,F,train,151580,audio/newsqa-eb07049dbdfa48799ac38ed74835bd48-c-7.wav
female24,F,train,151580,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-8.wav
female24,F,train,151580,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-14.wav
female2,F,train,151580,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-6.wav
male3,M,train,153066,audio/squad-571090abb654c5140001f998-c-5.wav
male26,M,train,153066,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-10.wav
male26,M,train,153066,audio/newsqa-ee47a2198301458f92ef4055a304382f-c-5.wav
male16,M,train,153066,audio/newsqa-017e63dce09045fdbd81d7e7d59a5bfa-c-4.wav
female1,F,train,153066,audio/quac-C_9a2703c8819c41fc85342cccff2957f4_0_q#0-c-5.wav
female30,F,train,153066,audio/squad-5ad40af0604f3c001a3fffdf-c-7.wav
female30,F,train,153066,audio/quac-C_2c9aeb60169c4d519cea286706fac57a_1_q#4-c-13.wav
female3,F,train,153066,audio/squad-5ad40bd9604f3c001a400037-c-0.wav
female27,F,train,153066,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#3-c-7.wav
female14,F,train,153066,audio/quac-C_68dd4a1f4dcc43109ff9c6b20dd9d462_0_q#3-c-0.wav
female2,F,train,153066,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-14.wav
female9,F,train,153066,audio/quac-C_9648f70b45b94e1ab56eb171bed094c9_0_q#2-c-10.wav
male10,M,train,154553,audio/quac-C_2d2ac28a31d340be94d43f908df1d65e_0_q#5-c-13.wav
male25,M,train,154553,audio/quac-C_620311268a6e4b9b8b319ded5e244ccd_0_q#8-c-2.wav
male25,M,train,154553,audio/quac-C_49df1a3d8a104ac18720c7e0be7a2aa3_1_q#3-c-0.wav
male8,M,train,154553,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-5.wav
male9,M,train,154553,audio/squad-57337f6ad058e614000b5bcb-c-3.wav
male16,M,train,154553,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-9.wav
male23,M,train,154553,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-15.wav
male24,M,train,154553,audio/quac-C_004c14b6267243c39f204d73fbdc073f_0_q#5-c-4.wav
male4,M,train,154553,audio/quac-C_6c922ff8e4a340d9bf2b85558179fdde_0_q#5-c-9.wav
female12,F,train,154553,audio/squad-572a0b101d046914007796ec-c-3.wav
female30,F,train,154553,audio/squad-5ad40af0604f3c001a3fffdf-c-0.wav
female29,F,train,154553,audio/squad-5ad03a8a77cf76001a686e84-c-2.wav
female8,F,train,154553,audio/quac-C_98439b45914b420e81bef99afb657b71_0_q#3-c-0.wav
female15,F,train,154553,audio/squad-572881d34b864d1900164a5a-c-2.wav
female22,F,train,154553,audio/quac-C_7caba58103d44db9a549c63600159c75_1_q#6-c-3.wav
male10,M,train,156039,audio/quac-C_2d2ac28a31d340be94d43f908df1d65e_0_q#5-c-3.wav
male10,M,train,156039,audio/squad-56de49564396321400ee277a-c-1.wav
male7,M,train,156039,audio/squad-5ad0421177cf76001a686f15-c-0.wav
male3,M,train,156039,audio/squad-57332e48d058e614000b5765-c-4.wav
male9,M,train,156039,audio/newsqa-2ff36d053bca4464a233578bdd1b87d4-c-6.wav
male6,M,train,156039,audio/squad-572a10cd6aef051400155222-c-7.wav
male27,M,train,156039,audio/quac-C_850d3bec308b443a818eb036ac01589b_0_q#6-c-2.wav
female1,F,train,156039,audio/quac-C_9a2703c8819c41fc85342cccff2957f4_0_q#0-c-1.wav
female20,F,train,156039,audio/quac-C_898087a45105402ab04da342233b1341_1_q#7-c-1.wav
female3,F,train,156039,audio/quac-C_0b63ef593dd04e27997b22d2c4496eae_0_q#4-c-6.wav
female2,F,train,156039,audio/squad-571cac5d5efbb31900334dd1-c-1.wav
female28,F,train,156039,audio/squad-5a591f773e1742001a15cfa5-c-2.wav
female22,F,train,156039,audio/quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#4-c-12.wav
male10,M,train,157525,audio/squad-5ad4b0f25b96ef001a109dbe-c-1.wav
male8,M,train,157525,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-7.wav
male18,M,train,157525,audio/newsqa-113f25f71ed1441a8ef2a438a8ebdace-c-2.wav
male20,M,train,157525,audio/squad-5a6ce2ec4eec6b001a80a677-c-0.wav
male26,M,train,157525,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-4.wav
male9,M,train,157525,audio/newsqa-2ff36d053bca4464a233578bdd1b87d4-c-8.wav
male9,M,train,157525,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-9.wav
male2,M,train,157525,audio/squad-572fe53104bcaa1900d76e6d-c-1.wav
male23,M,train,157525,audio/newsqa-e42c33611549472dbff11f936c19d9bc-c-5.wav
male27,M,train,157525,audio/quac-C_850d3bec308b443a818eb036ac01589b_0_q#6-c-0.wav
female8,F,train,157525,audio/quac-C_98439b45914b420e81bef99afb657b71_0_q#3-c-1.wav
female4,F,train,157525,audio/newsqa-a9ecb9210f9c4d9cbde354cccf03c301-c-7.wav
male25,M,train,159011,audio/quac-C_620311268a6e4b9b8b319ded5e244ccd_0_q#8-c-3.wav
male7,M,train,159011,audio/squad-5ad3a266604f3c001a3fea29-c-0.wav
male3,M,train,159011,audio/quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#3-c-3.wav
male2,M,train,159011,audio/newsqa-20736af2456544138d249e48a5c029de-c-0.wav
male4,M,train,159011,audio/quac-C_79bb476dc46e40809b03d2a959d03a8b_1_q#6-c-8.wav
female1,F,train,159011,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-7.wav
female11,F,train,159011,audio/squad-5ad4bcc45b96ef001a109e9f-c-5.wav
female5,F,train,159011,audio/newsqa-317a36117b7a41deaa248cefc3eec8d6-c-0.wav
female5,F,train,159011,audio/squad-5ad0421177cf76001a686f15-q-0.wav
female30,F,train,159011,audio/quac-C_2c9aeb60169c4d519cea286706fac57a_1_q#4-c-1.wav
female29,F,train,159011,audio/newsqa-9a3ca112cb774986aca465c6d1a4c3fd-c-1.wav
female4,F,train,159011,audio/newsqa-a9ecb9210f9c4d9cbde354cccf03c301-c-1.wav
female15,F,train,159011,audio/quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-5.wav
female2,F,train,159011,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-10.wav
female2,F,train,159011,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-15.wav
female9,F,train,159011,audio/squad-5ad4e3a15b96ef001a10a562-c-4.wav
female22,F,train,159011,audio/quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#4-c-2.wav
female22,F,train,159011,audio/quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#4-c-0.wav
male7,M,train,160497,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-4.wav
male18,M,train,160497,audio/quac-C_8ee764c07d4c4eb590a5b03449a0d771_1_q#8-c-8.wav
male18,M,train,160497,audio/squad-572a11663f37b31900478693-c-6.wav
male30,M,train,160497,audio/squad-57060f3e75f01819005e7923-q-0.wav
female20,F,train,160497,audio/newsqa-d2535331646b4acaa85a8672eb049205-c-4.wav
female30,F,train,160497,audio/quac-C_25aefa033eb6467eaa1387cbee0e692b_1_q#3-c-9.wav
female24,F,train,160497,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-3.wav
female2,F,train,160497,audio/newsqa-fc8d267a54e44406be4694b53c039d46-c-1.wav
female2,F,train,160497,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-5.wav
female17,F,train,160497,audio/newsqa-3c87c1c25d1e4911baef69865cf0249d-c-4.wav
male25,M,train,161983,audio/squad-572ff86004bcaa1900d76f66-c-4.wav
male18,M,train,161983,audio/squad-572a11663f37b31900478693-c-1.wav
male9,M,train,161983,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-11.wav
male22,M,train,161983,audio/quac-C_b7110139f6434af1a640af0396ead0c0_1_q#1-c-9.wav
male22,M,train,161983,audio/newsqa-74ef7034d8104f938e4f2ecf51115852-c-2.wav
male24,M,train,161983,audio/newsqa-ad44ffd4bd464471885feded78229801-c-1.wav
male4,M,train,161983,audio/quac-C_79bb476dc46e40809b03d2a959d03a8b_1_q#6-c-6.wav
male27,M,train,161983,audio/newsqa-884d37f5b51e4ffb9dc929d0296baf72-c-5.wav
female30,F,train,161983,audio/quac-C_25aefa033eb6467eaa1387cbee0e692b_1_q#3-c-12.wav
female29,F,train,161983,audio/newsqa-f1bb199e517a432999c0465807f26f3b-c-6.wav
female8,F,train,161983,audio/squad-571095a8a58dae1900cd6a76-c-7.wav
female15,F,train,161983,audio/quac-C_a4a81e05163b4289a304a52b590518ae_1_q#0-c-1.wav
female2,F,train,161983,audio/quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#3-c-7.wav
female17,F,train,161983,audio/squad-5725bbec271a42140099d0d2-c-1.wav
female17,F,train,161983,audio/squad-5725bbec271a42140099d0d2-c-0.wav
female28,F,train,161983,audio/newsqa-ac73d205f26444cda42b27e1236e0ea7-c-3.wav
male18,M,train,163469,audio/squad-5a0c6a7ef5590b0018dab3fc-q-0.wav
male18,M,train,163469,audio/quac-C_8ee764c07d4c4eb590a5b03449a0d771_1_q#8-c-7.wav
male20,M,train,163469,audio/newsqa-0f36c8a2974b4b90965f8efe8e2b4aa9-c-10.wav
male9,M,train,163469,audio/newsqa-2ff36d053bca4464a233578bdd1b87d4-c-10.wav
male22,M,train,163469,audio/newsqa-53c2b2be039145d1ab914923c6a057d1-c-7.wav
male27,M,train,163469,audio/newsqa-884d37f5b51e4ffb9dc929d0296baf72-c-2.wav
female11,F,train,163469,audio/squad-5ad4bcc45b96ef001a109e9f-c-6.wav
female29,F,train,163469,audio/squad-5ad0291f77cf76001a686c2a-c-0.wav
female15,F,train,163469,audio/quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-0.wav
female24,F,train,163469,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-10.wav
female2,F,train,163469,audio/squad-573010fab2c2fd14005687db-c-2.wav
female17,F,train,163469,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-8.wav
female17,F,train,163469,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-0.wav
female28,F,train,163469,audio/quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-0.wav
female22,F,train,163469,audio/squad-572815d9ff5b5019007d9cbe-c-0.wav
female22,F,train,163469,audio/newsqa-2d5d781dd4a2462586b948584ea07bb4-c-4.wav
male25,M,train,164955,audio/quac-C_49df1a3d8a104ac18720c7e0be7a2aa3_1_q#3-c-10.wav
male7,M,train,164955,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-11.wav
male3,M,train,164955,audio/squad-571090abb654c5140001f998-c-3.wav
male5,M,train,164955,audio/newsqa-14b2c4029abd40d28588eda9dd791166-q-0.wav
female20,F,train,164955,audio/quac-C_eb63b375b47a460ea37035571eb89411_0_q#1-c-0.wav
female26,F,train,164955,audio/squad-5ad258f3d7d075001a428de6-c-5.wav
female30,F,train,164955,audio/quac-C_2c9aeb60169c4d519cea286706fac57a_1_q#4-c-9.wav
female17,F,train,164955,audio/newsqa-4b48d69ffede42f3aae2f510a59c1b6e-c-5.wav
female9,F,train,164955,audio/newsqa-5fd708b555ec49b2adef0337bcbc8cdb-c-1.wav
female22,F,train,164955,audio/squad-572815d9ff5b5019007d9cbe-c-6.wav
male26,M,train,166441,audio/newsqa-6f56ea95ebd744488e896091d4290ced-c-9.wav
male2,M,train,166441,audio/newsqa-20736af2456544138d249e48a5c029de-c-3.wav
male16,M,train,166441,audio/newsqa-017e63dce09045fdbd81d7e7d59a5bfa-c-2.wav
male19,M,train,166441,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-13.wav
male30,M,train,166441,audio/quac-C_5f1391ffa7a941f79b95f2486767ec59_1_q#8-c-7.wav
female11,F,train,166441,audio/quac-C_8f1052a909924795a456beaa053ffe22_0_q#6-c-6.wav
female29,F,train,166441,audio/quac-C_8812f60078f14c69a724af179e567d72_0_q#3-c-6.wav
